gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
1636.9681794999997,5,0.9407074153423309,0.7339448643170743,0.44775511504334653,1636.9700489999998-0 1636.9663099999998-1,,,,,,,,,,,,,,,
1636.9720289999998,5,0.9407074153423309,0.7338406825629462,0.4488541983448806,1636.9700489999998-0 1636.9740089999998-1,,,,,,,,,,,,,,,
1636.9760189999997,5,0.9461377561092377,0.7338822204218831,0.4490553232044172,1636.9780289999999-0 1636.9740089999998-1,,,,,,,,,,,,,,,
1636.9800645,5,0.9461377561092377,0.7340321206476188,0.448433873980987,1636.9780289999999-0 1636.9821-1,,,,,,,,,,,,,,,
1636.984042,5,0.9172136187553406,0.7339934232706204,0.4482271805936724,1636.985984-0 1636.9821-1,,,,,,,,,,,,,,,
1636.9880835,5,0.9172136187553406,0.7340180525728688,0.44823426061713856,1636.985984-0 1636.990183-1,,,,,,,,,,,,,,,
1636.9921164999998,5,0.924630731344223,0.7340105659784844,0.44819655924617474,1636.9940499999998-0 1636.990183-1,,,,,,,,,,,,,,,
1636.9961489999998,6,0.924630731344223,0.7337113117426861,0.44902899765655446,1636.9940499999998-0 1636.9982479999999-1,,,,,,,,,,,,,,,
1637.0001039999997,6,0.9210985600948334,0.7339570480183186,0.4502677662123984,1637.0019599999998-0 1636.9982479999999-1,,,,,,,,,,,,,,,
1637.0040179999999,6,0.9210985600948334,0.7341187268454334,0.4499124379169377,1637.0019599999998-0 1637.006076-1,,,,,,,,,,,,,,,
1637.008093,6,0.9067263007164001,0.7339202468658559,0.44897317243255497,1637.01011-0 1637.006076-1,,,,,,,,,,,,,,,
1637.0122274999999,6,0.9067263007164001,0.7339467160588791,0.44919223837921707,1637.01011-0 1637.0143449999998-1,,,,,,,,,,,,,,,
1637.018349,6,0.8973139822483063,0.7334751580922678,0.4465036004076526,1637.0223529999998-0 1637.0143449999998-1,,,,,,,,,,,,,,,
1637.0223364999997,6,0.8973139822483063,0.7344787759807427,0.44114021641047696,1637.0223529999998-0 1637.0223199999998-1,,,,,,,,,,,,,,,
1637.0263479999999,6,0.8973139822483063,0.7362148638819341,0.43156841748518704,1637.0223529999998-0 1637.030343-1,,,,,,,,,,,,,,,
1637.030335,7,0.964454174041748,0.7341180282922763,0.4187782154157904,1637.030327-0 1637.030343-1,,,,,,,,,,,,,,,
1637.034153,7,0.9549103081226349,0.7320439456620365,0.4037264165876666,1637.037963-0 1637.030343-1,,,,,,,,,,,,,,,
1637.037985,7,0.9549103081226349,0.7343368211643033,0.39429988735377397,1637.037963-0 1637.0380069999999-1,,,,,,,,,,,,,,,
1637.0427034999998,7,0.971209317445755,0.7332287226166756,0.3838214173970911,1637.0474-0 1637.0380069999999-1,,,,,,,,,,,,,,,
1637.047406,7,0.971209317445755,0.7338487215448704,0.3805066014354703,1637.0474-0 1637.047412-1,,,,,,,,,,,,,,,
1637.050828,7,0.9601336717605591,0.7336221109514331,0.37727046759614447,1637.054244-0 1637.047412-1,,,,,,,,,,,,,,,
1637.0545115,7,0.9601336717605591,0.7334083784259857,0.3769976764499525,1637.054244-0 1637.0547789999998-1,,,,,,,,,,,,,,,
1637.0588199999997,7,0.924944281578064,0.7332482569810195,0.37478232690717994,1637.0628609999999-0 1637.0547789999998-1,,,,,,,,,,,,,,,
1637.0628609999999,8,0.924944281578064,0.7332779115154471,0.37443032182069214,1637.0628609999999-0 1637.0628609999999-1,,,,,,,,,,,,,,,
1637.0692635,8,0.924944281578064,0.7333961901930042,0.37439109840023876,1637.0628609999999-0 1637.075666-1,,,,,,,,,,,,,,,
1637.075666,8,0.9383204877376556,0.7333758671601733,0.37413613737425333,1637.075666-0 1637.075666-1,,,,,,,,,,,,,,,
1637.080235,8,0.9383204877376556,0.7334788653287159,0.373734725630521,1637.075666-0 1637.0848039999998-1,,,,,,,,,,,,,,,
1637.0848039999998,8,0.972997635602951,0.7335613780341517,0.37478089587984176,1637.0848039999998-0 1637.0848039999998-1,,,,,,,,,,,,,,,
1637.0872325,8,0.9697549939155579,0.7334507448455241,0.3747260483990169,1637.0848039999998-0 1637.089661-1,,,,,,,,,,,,,,,
1637.089919,8,0.9852762222290039,0.7334745705559726,0.3749347920533157,1637.0901769999998-0 1637.089661-1,,,,,,,,,,,,,,,
1637.0923294999998,8,0.9885188639163971,0.7335784371684764,0.37466602012761396,1637.0901769999998-0 1637.094482-1,,,,,,,,,,,,,,,
1637.0945769999998,9,0.9572698473930359,0.7335326933114301,0.3740146757262881,1637.094672-0 1637.094482-1,,,,,,,,,,,,,,,
1637.1003529999998,9,0.9572698473930359,0.7335687605704606,0.37395594512589647,1637.094672-0 1637.106034-1,,,,,,,,,,,,,,,
1637.1041424999999,9,0.9659014046192169,0.7335413490454938,0.37353182037472243,1637.1022509999998-0 1637.106034-1,,,,,,,,,,,,,,,
1637.1080349999997,9,0.9359132945537567,0.73354859254945,0.3736327360090941,1637.1100359999998-0 1637.106034-1,,,,,,,,,,,,,,,
1637.1121034999999,9,0.9359132945537567,0.7334020393670644,0.3739493637077773,1637.1100359999998-0 1637.114171-1,,,,,,,,,,,,,,,
1637.1161404999998,9,0.9858629703521729,0.7333555637070399,0.37328642845017534,1637.11811-0 1637.114171-1,,,,,,,,,,,,,,,
1637.1201889999998,9,0.9796948432922363,0.7334215394629091,0.37294975061865565,1637.11811-0 1637.1222679999998-1,,,,,,,,,,,,,,,
1637.124343,9,0.9603460729122162,0.7333275664321659,0.3716012768534649,1637.1264179999998-0 1637.1222679999998-1,,,,,,,,,,,,,,,
1637.1282024999998,10,0.9665141999721527,0.7333481020304895,0.37156426797555064,1637.1264179999998-0 1637.1299869999998-1,,,,,,,,,,,,,,,
1637.132114,10,0.9474955499172211,0.7334022913178029,0.3723119806983066,1637.134241-0 1637.1299869999998-1,,,,,,,,,,,,,,,
1637.1361185,10,0.9474955499172211,0.7334101773871986,0.37222398559839154,1637.134241-0 1637.137996-1,,,,,,,,,,,,,,,
1637.1401449999998,10,0.9511777758598328,0.7333698464564715,0.3716564238412996,1637.142294-0 1637.137996-1,,,,,,,,,,,,,,,
1637.1443765,10,0.9511777758598328,0.7333766700356554,0.3716388476547483,1637.142294-0 1637.1464589999998-1,,,,,,,,,,,,,,,
1637.148307,10,0.9684067666530609,0.7333440337884058,0.37113769520197004,1637.1501549999998-0 1637.1464589999998-1,,,,,,,,,,,,,,,
1637.1522335,10,0.9684067666530609,0.7333922355697393,0.3707795119903805,1637.1501549999998-0 1637.154312-1,,,,,,,,,,,,,,,
1637.1564414999998,10,0.9630992114543915,0.7334307283536339,0.37133900374423434,1637.158571-0 1637.154312-1,,,,,,,,,,,,,,,
1637.160355,10,0.9630992114543915,0.7333857359891429,0.37148768803484145,1637.158571-0 1637.1621389999998-1,,,,,,,,,,,,,,,
1637.1643424999997,11,0.9558233618736267,0.7333948110351989,0.3716027288948509,1637.166546-0 1637.1621389999998-1,,,,,,,,,,,,,,,
1637.1682835,11,0.9558233618736267,0.7331874006645032,0.37216201662336545,1637.166546-0 1637.170021-1,,,,,,,,,,,,,,,
1637.1720289999998,11,0.9159007966518402,0.7331705158037793,0.3719199546257548,1637.174037-0 1637.170021-1,,,,,,,,,,,,,,,
1637.176082,11,0.9159007966518402,0.7331871317091918,0.37178764566507705,1637.174037-0 1637.178127-1,,,,,,,,,,,,,,,
1637.1805064999999,11,0.9369761049747467,0.7332251843676205,0.37233821074740114,1637.1828859999998-0 1637.178127-1,,,,,,,,,,,,,,,
1637.1846609999998,11,0.9369761049747467,0.7329740103014191,0.3726180051041361,1637.1828859999998-0 1637.186436-1,,,,,,,,,,,,,,,
1637.1887825,11,0.9681295156478882,0.7329282190627027,0.3719453335234826,1637.1911289999998-0 1637.186436-1,,,,,,,,,,,,,,,
1637.1925615,11,0.9681295156478882,0.7328785049418747,0.37162014485130457,1637.1911289999998-0 1637.193994-1,,,,,,,,,,,,,,,
1637.1960909999998,12,0.9386778473854065,0.7327518484076572,0.3702998320681987,1637.1981879999998-0 1637.193994-1,,,,,,,,,,,,,,,
1637.2000679999999,12,0.9386778473854065,0.7328653366577893,0.36851614106305064,1637.1981879999998-0 1637.201948-1,,,,,,,,,,,,,,,
1637.2039765,12,0.9612607657909393,0.732563733551477,0.3652673837790237,1637.206005-0 1637.201948-1,,,,,,,,,,,,,,,
1637.208126,12,0.9612607657909393,0.7321689478942368,0.3658326603835158,1637.206005-0 1637.210247-1,,,,,,,,,,,,,,,
1637.212688,12,0.9522860050201416,0.7322754261646136,0.3676715531760457,1637.215129-0 1637.210247-1,,,,,,,,,,,,,,,
1637.2166144999999,12,0.9522860050201416,0.7316796225940803,0.3688928885851668,1637.215129-0 1637.2180999999998-1,,,,,,,,,,,,,,,
1637.2201065,12,0.9610594809055328,0.7316620919503378,0.36807740838039127,1637.2221129999998-0 1637.2180999999998-1,,,,,,,,,,,,,,,
1637.2240729999999,12,0.9535858035087585,0.7314059133437387,0.3682168363561258,1637.2221129999998-0 1637.226033-1,,,,,,,,,,,,,,,
1637.228101,13,0.8798078000545502,0.7314512221697467,0.36869790927653123,1637.230169-0 1637.226033-1,,,,,,,,,,,,,,,
1637.2321275,13,0.8819606900215149,0.7307033620747496,0.3698232688865948,1637.230169-0 1637.234086-1,,,,,,,,,,,,,,,
1637.236062,13,0.9192284047603607,0.7309072601321127,0.37265133690800467,1637.238038-0 1637.234086-1,,,,,,,,,,,,,,,
1637.2400254999998,13,0.9112386405467987,0.7297288086109062,0.3733173033870263,1637.238038-0 1637.2420129999998-1,,,,,,,,,,,,,,,
1637.2440269999997,13,0.7912484407424927,0.7298670122944462,0.37877041249546606,1637.2460409999999-0 1637.2420129999998-1,,,,,,,,,,,,,,,
1637.248126,13,0.7995589923858643,0.7209561309353483,0.3920816939446108,1637.2460409999999-0 1637.2502109999998-1,,,,,,,,,,,,,,,
1637.2522849999998,13,0.9692557907602458,0.71688900219477,0.36671070781529047,1637.2543589999998-0 1637.2502109999998-1,,,,,,,,,,,,,,,
1637.258185,13,0.0,4.196204558332118,5.114804522999371,1637.258185-1,,,,,,,,,,,,,,,
1637.2602989999998,13,0.9505253550454245,0.6964180013134962,0.3726333092278822,1637.2543589999998-0 1637.2662389999998-1,,,,,,,,,,,,,,,
1637.2641979999999,14,0.8175999187757323,0.6703776748051136,0.3696161149533046,1637.262157-0 1637.2662389999998-1,,,,,,,,,,,,,,,
1637.2681684999998,14,0.7850622254848787,0.6622403547879896,0.34288513233652984,1637.270098-0 1637.2662389999998-1,,,,,,,,,,,,,,,
1637.270098,14,0.6175853223994001,0.673618903737669,0.32855662600157043,1637.270098-0,,,,,,,,,,,,,,,
1637.273994,14,0.3870164752006531,0.6688983102784745,0.3485073598113839,1637.273994-1,,,,,,,,,,,,,,,
1637.2783299999999,14,0.0,1.3040220621166032,-2.0753413486366816,1637.2783299999999-0,,,,,,,,,,,,,,,
1637.282233,14,0.0,4.196204558332118,5.114804522999371,1637.282233-1,,,,,,,,,,,,,,,
1637.287597,14,0.0,1.3040220621166032,-2.0753413486366816,1637.287597-0,,,,,,,,,,,,,,,
1637.290051,14,0.0,4.196204558332118,5.114804522999371,1637.290051-1,,,,,,,,,,,,,,,
1637.2941079999998,14,0.0,1.3040220621166032,-2.0753413486366816,1637.2941079999998-0,,,,,,,,,,,,,,,
1637.298041,14,0.0,0.8137684864630037,0.13721626587513924,1637.298041-1,,,,,,,,,,,,,,,
1637.3064789999999,15,0.0,0.25401402054465727,-0.377525717372615,1637.3064789999999-1,,,,,,,,,,,,,,,
1637.3085959999999,15,0.8325175814799968,0.7911995764838788,0.10061143675927642,1637.302197-0 1637.314995-1,,,,,,,,,,,,,,,
1637.310258,15,0.409163236618042,0.8056067555725921,-0.01239654164005155,1637.310258-0,,,,,,,,,,,,,,,
1637.316811,15,0.839794161262106,1.1928765380179807,-0.5342292000150983,1637.3186269999999-0 1637.314995-1,,,,,,,,,,,,,,,
1637.3186269999999,15,0.8415207174420715,1.2019360271012438,1.0250588866337011,1637.3186269999999-0,,,,,,,,,,,,,,,
1637.3222939999998,15,0.4986668527126312,0.8277706454970781,0.11087214209240948,1637.3222939999998-1,,,,,,,,,,,,,,,
1637.327225,15,0.0,1.3040220621166032,-2.0753413486366816,1637.327225-0,,,,,,,,,,,,,,,
1637.330301,15,0.34453344345092773,0.8237083780283951,0.11727259652141875,1637.330301-1,,,,,,,,,,,,,,,
1637.3341389999998,15,0.0,1.3040220621166032,-2.0753413486366816,1637.3341389999998-0,,,,,,,,,,,,,,,
1637.338309,15,0.0,4.196204558332118,5.114804522999371,1637.338309-1,,,,,,,,,,,,,,,
1637.3419959999999,16,0.0,1.3040220621166032,-2.0753413486366816,1637.3419959999999-0,,,,,,,,,,,,,,,
1637.3462499999998,16,0.0,4.196204558332118,5.114804522999371,1637.3462499999998-1,,,,,,,,,,,,,,,
1637.350393,16,0.0,1.3040220621166032,-2.0753413486366816,1637.350393-0,,,,,,,,,,,,,,,
1637.356331,16,0.0,4.196204558332118,5.114804522999371,1637.356331-1,,,,,,,,,,,,,,,
1637.35844,16,0.0,1.3040220621166032,-2.0753413486366816,1637.35844-0,,,,,,,,,,,,,,,
1637.3645729999998,16,0.0,4.196204558332118,5.114804522999371,1637.3645729999998-1,,,,,,,,,,,,,,,
1637.3662499999998,16,0.0,1.3040220621166032,-2.0753413486366816,1637.3662499999998-0,,,,,,,,,,,,,,,
1637.3749429999998,16,0.0,1.3040220621166032,-2.0753413486366816,1637.3749429999998-0,,,,,,,,,,,,,,,
1637.3749449999998,16,0.0,4.196204558332118,5.114804522999371,1637.3749449999998-1,,,,,,,,,,,,,,,
1637.38467,17,0.0,4.196204558332118,5.114804522999371,1637.38467-1,,,,,,,,,,,,,,,
1637.3857019999998,17,0.0,1.3040220621166032,-2.0753413486366816,1637.3857019999998-0,,,,,,,,,,,,,,,
1637.3956389999998,17,0.0,4.196204558332118,5.114804522999371,1637.3956389999998-1,,,,,,,,,,,,,,,
1637.398396,17,0.8567225781256215,0.3668459800134183,0.4325868878762176,1637.3943689999999-0 1637.402423-1,,,,,,,,,,,,,,,
1637.4029335,17,0.8278459073453475,0.36582789186490605,0.43265168919518415,1637.4034439999998-0 1637.402423-1,,,,,,,,,,,,,,,
1637.4034439999998,17,0.7807729840278625,0.38144444828768,0.46251451861544357,1637.4034439999998-0,,,,,,,,,,,,,,,
1637.4108649999998,17,0.5875893235206604,0.34626097097272446,0.3982960107636586,1637.4108649999998-1,,,,,,,,,,,,,,,
1637.415141,17,0.7574271559715271,0.366698311405506,0.4460532667048003,1637.4093699999999-0 1637.4209119999998-1,,,,,,,,,,,,,,,
1637.41808,17,0.8028936386108398,0.36666052287735384,0.44757327162517857,1637.4152479999998-0 1637.4209119999998-1,,,,,,,,,,,,,,,
1637.4222029999999,18,0.8015818893909454,0.3662380883029641,0.44699990041811644,1637.423494-0 1637.4209119999998-1,,,,,,,,,,,,,,,
1637.4249499999999,18,0.7811801433563232,0.3639602429472053,0.4575507967247483,1637.423494-0 1637.4264059999998-1,,,,,,,,,,,,,,,
1637.4296759999997,18,0.7405683696269989,0.36340487761236684,0.45614258600808344,1637.432946-0 1637.4264059999998-1,,,,,,,,,,,,,,,
1637.437585,18,0.5960701704025269,0.3351077571886254,0.42546648516601415,1637.437585-1,,,,,,,,,,,,,,,
1637.438701,18,0.8079716861248016,0.35813930939472494,0.4767648282719632,1637.432946-0 1637.444456-1,,,,,,,,,,,,,,,
1637.4430545,18,0.8752731382846832,0.3578746409326108,0.47614944269840476,1637.4416529999999-0 1637.444456-1,,,,,,,,,,,,,,,
1637.4462669999998,18,0.8928360342979431,0.3579496125915256,0.476165572520197,1637.448078-0 1637.444456-1,,,,,,,,,,,,,,,
1637.4492894999998,18,0.9098910689353943,0.35602960535206285,0.4839119665487195,1637.448078-0 1637.4505009999998-1,,,,,,,,,,,,,,,
1637.4522814999998,18,0.9099945425987244,0.3556347939325635,0.48321232662600333,1637.4540619999998-0 1637.4505009999998-1,,,,,,,,,,,,,,,
1637.456184,19,0.8760969638824463,0.3550350266526421,0.48488641448809666,1637.4540619999998-0 1637.458306-1,,,,,,,,,,,,,,,
1637.4602599999998,19,0.8383060693740845,0.354830010322676,0.48439904380455134,1637.462214-0 1637.458306-1,,,,,,,,,,,,,,,
1637.464147,19,0.866877555847168,0.3546561929327683,0.4859858021628971,1637.462214-0 1637.46608-1,,,,,,,,,,,,,,,
1637.468061,19,0.89018514752388,0.3543780775507934,0.4854675395107788,1637.470042-0 1637.46608-1,,,,,,,,,,,,,,,
1637.4720479999999,19,0.8961704075336456,0.3544303192181786,0.4853159741441029,1637.470042-0 1637.4740539999998-1,,,,,,,,,,,,,,,
1637.4762185,19,0.8866032361984253,0.3542880929278269,0.4851248670824764,1637.478383-0 1637.4740539999998-1,,,,,,,,,,,,,,,
1637.4803279999999,19,0.8937355577945709,0.3540870939218068,0.48527214965667986,1637.478383-0 1637.4822729999999-1,,,,,,,,,,,,,,,
1637.4842744999999,19,0.8712946176528931,0.3541629022054751,0.48532489998680095,1637.4862759999999-0 1637.4822729999999-1,,,,,,,,,,,,,,,
1637.4882665,19,0.8536973297595978,0.3545098936151889,0.4841199507082885,1637.4862759999999-0 1637.490257-1,,,,,,,,,,,,,,,
1637.4923425,20,0.8689101934432983,0.3540408741454879,0.48325960294242964,1637.494428-0 1637.490257-1,,,,,,,,,,,,,,,
1637.4963635,20,0.847730815410614,0.35405915989092596,0.482685013972024,1637.494428-0 1637.4982989999999-1,,,,,,,,,,,,,,,
1637.5002445,20,0.9028961956501007,0.3539926503199746,0.4824592778999264,1637.50219-0 1637.4982989999999-1,,,,,,,,,,,,,,,
1637.5041895,20,0.9190354645252228,0.35420467191106986,0.4827972199977384,1637.50219-0 1637.506189-1,,,,,,,,,,,,,,,
1637.508358,20,0.8534135520458221,0.35445230246289516,0.4830867590586516,1637.510527-0 1637.506189-1,,,,,,,,,,,,,,,
1637.512365,20,0.8795658946037292,0.3547719045484048,0.481983036216975,1637.510527-0 1637.514203-1,,,,,,,,,,,,,,,
1637.518269,20,0.8611879944801331,0.35447070171880735,0.48162374680386777,1637.5223349999999-0 1637.514203-1,,,,,,,,,,,,,,,
1637.5223214999999,20,0.9010873138904572,0.35465774042245335,0.4813155076628908,1637.5223349999999-0 1637.5223079999998-1,,,,,,,,,,,,,,,
1637.5264229999998,21,0.89094677567482,0.3547792677216799,0.48153508314986193,1637.5223349999999-0 1637.530511-1,,,,,,,,,,,,,,,
1637.5306409999998,21,0.9009889960289001,0.3546094527041521,0.4813293640690468,1637.530771-0 1637.530511-1,,,,,,,,,,,,,,,
1637.534693,21,0.9152593612670898,0.35476252828594923,0.48123967142103496,1637.530771-0 1637.538615-1,,,,,,,,,,,,,,,
1637.5384569999999,21,0.957970529794693,0.35449326542346715,0.48100295177203134,1637.5382989999998-0 1637.538615-1,,,,,,,,,,,,,,,
1637.5423805,21,0.9193386435508728,0.35470046655153986,0.48122738409815535,1637.546146-0 1637.538615-1,,,,,,,,,,,,,,,
1637.5462425,21,0.9060699045658112,0.3549726594689684,0.4807291908466522,1637.546146-0 1637.546339-1,,,,,,,,,,,,,,,
1637.550364,21,0.9114225804805756,0.3551846362654316,0.4808983083505367,1637.554389-0 1637.546339-1,,,,,,,,,,,,,,,
1637.5589395,22,0.9246913194656372,0.35563739232013813,0.4793804986311212,1637.554389-0 1637.56349-1,,,,,,,,,,,,,,,
1637.5701024999998,22,0.9266771078109741,0.35535760254549165,0.4790400170996809,1637.576715-0 1637.56349-1,,,,,,,,,,,,,,,
1637.5767784999998,22,0.9116081893444061,0.3553428332091293,0.4794491749803853,1637.576715-0 1637.576842-1,,,,,,,,,,,,,,,
1637.5807249999998,22,0.9339017271995544,0.3552589123715173,0.47893632551513754,1637.584608-0 1637.576842-1,,,,,,,,,,,,,,,
1637.584151,22,0.9489706456661224,0.35601239961059217,0.47806161050247375,1637.584608-0 1637.583694-1,,,,,,,,,,,,,,,
1637.5882204999998,22,0.9489706456661224,0.35508117152848095,0.47851173296805594,1637.584608-0 1637.591833-1,,,,,,,,,,,,,,,
1637.591172,23,0.9313430190086365,0.3549988353626101,0.47837219710281653,1637.5905109999999-0 1637.591833-1,,,,,,,,,,,,,,,
1637.5938145,23,0.9751033186912537,0.35353329272796996,0.47589414163384736,1637.5957959999998-0 1637.591833-1,,,,,,,,,,,,,,,
1637.5970515,23,0.9751033186912537,0.3458115432529685,0.48783153255020806,1637.5957959999998-0 1637.598307-1,,,,,,,,,,,,,,,
1637.6005015,23,0.917778342962265,0.34133277659357986,0.47930893770243443,1637.602696-0 1637.598307-1,,,,,,,,,,,,,,,
1637.6043634999999,23,0.896556168794632,0.3353926959837701,0.4918701661194993,1637.602696-0 1637.6060309999998-1,,,,,,,,,,,,,,,
1637.6080829999999,23,0.8939595520496368,0.33253743582503703,0.4865981256832894,1637.610135-0 1637.6060309999998-1,,,,,,,,,,,,,,,
1637.6121844999998,23,0.9151817262172699,0.3309647148944104,0.4926655047010595,1637.610135-0 1637.614234-1,,,,,,,,,,,,,,,
