id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
10,8172.9329465,217.02099999947677,54,60,0.3090897027918016,0.4624833608114656,0.7158467047415359,0.9510217022012781,2d gaze,,,,8172.9329465 8172.9369185 8172.9409285 8172.945105499999 8172.949222499999 8172.953113 8172.9569759999995 8172.9609494999995 8172.964903 8172.9689235 8172.9729455 8172.9770035 8172.981071499999 8172.985176499999 8172.989257499999 8172.9931015 8172.996913999999 8173.00095 8173.0049825 8173.0089595 8173.0129265 8173.017009499999 8173.021092999999 8173.0250025 8173.028921499999 8173.0329169999995 8173.036905999999 8173.0415395 8173.0461755 8173.0497104999995 8173.0532265 8173.057059 8173.0608925 8173.064945499999 8173.068960499999 8173.073015999999 8173.0770354999995 8173.081026 8173.0850185 8173.0890615 8173.093101 8173.0969955 8173.100871499999 8173.1049355 8173.108998 8173.11347 8173.1180045 8173.1227865 8173.127684499999 8173.133997999999 8173.140079999999 8173.1431895 8173.146322 8173.1499675
11,8173.1535535,81.65699999972276,60,63,0.3070721104591263,0.4665747446334611,1.1416166401949615,0.973477454348044,2d gaze,,,,8173.1535535 8173.1576804999995 8173.1619845 8173.165391999999 8173.168591 8173.173065999999 8173.177271999999 8173.180611 8173.183761 8173.186752 8173.189705 8173.194325 8173.198394999999 8173.2020465000005 8173.2051695 8173.2095235 8173.213862999999 8173.218097499999 8173.2222555 8173.2277885 8173.2313685 8173.2352105
12,8173.239189,98.2029999995575,63,66,0.30942157240521273,0.4984429040403451,1.3979264541538408,0.9507925045490265,2d gaze,,,,8173.239189 8173.2433075 8173.248271 8173.252321 8173.255246 8173.258987499999 8173.263112999999 8173.267147 8173.271161 8173.2752955 8173.2792825 8173.2830885 8173.286973 8173.2911269999995 8173.295131999999 8173.2991805 8173.3032525 8173.309071 8173.312943 8173.317187 8173.3213975 8173.325204999999 8173.3290265 8173.333219499999 8173.337391999999
13,8173.341146499999,161.44850000091537,66,70,0.31051332662923387,0.46815597290742644,1.3638424197773464,0.9697612157234778,2d gaze,,,,8173.341146499999 8173.344911 8173.348904 8173.3529055 8173.357245499999 8173.361567 8173.3653715 8173.369207 8173.373411 8173.3776065 8173.3814 8173.385192 8173.3892125 8173.39323 8173.3990975 8173.4046765 8173.409109 8173.412699999999 8173.417611499999 8173.4221904999995 8173.426390499999 8173.430351499999 8173.4357555 8173.4414 8173.445205999999 8173.449489499999 8173.4532899999995 8173.4569945 8173.4608275 8173.464782499999 8173.469321 8173.4732475 8173.476855499999 8173.4807045 8173.483775 8173.488580499999 8173.491515 8173.497127000001 8173.502595
14,8173.565882499999,146.3240000011865,71,76,0.33285116911773616,0.5568060068405655,1.4398261700375714,0.9898750983379982,2d gaze,,,,8173.565882499999 8173.5695665 8173.573549 8173.577064499999 8173.581190999999 8173.5853019999995 8173.5894929999995 8173.593669999999 8173.5973355 8173.600983 8173.605197999999 8173.609399499999 8173.613300499999 8173.6171975 8173.6217395 8173.6262405 8173.6296925 8173.6330855 8173.637011499999 8173.6409525 8173.645179499999 8173.6493844999995 8173.653236 8173.657104 8173.6610605 8173.665008 8173.6690395000005 8173.673084 8173.677057499999 8173.681178999999 8173.685345 8173.6893325 8173.69335 8173.699192 8173.703014 8173.707154 8173.7122065
15,8173.717313499999,216.60250000059023,76,81,0.33355687713663806,0.5600936273242174,1.0677002878393853,0.9794763259167941,2d gaze,,,,8173.717313499999 8173.721138999999 8173.7242865 8173.7274395 8173.731127499999 8173.735231999999 8173.7391695 8173.743045499999 8173.7470539999995 8173.751072999999 8173.7551375 8173.759109 8173.7630105 8173.766963 8173.7709995000005 8173.777106 8173.78109 8173.7867845 8173.792514 8173.796206999999 8173.800077999999 8173.803151 8173.8062135 8173.8097474999995 8173.8131715 8173.8178935 8173.822395499999 8173.826799999999 8173.830916499999 8173.834948 8173.8388615 8173.8420195 8173.8451925 8173.849226 8173.8531585 8173.857857499999 8173.862577 8173.866179 8173.869495999999 8173.8735005 8173.877667499999 8173.8816719999995 8173.8851625 8173.8891695 8173.8930685 8173.8974339999995 8173.90234 8173.907789999999 8173.911727499999 8173.9181444999995 8173.9225025 8173.9291455 8173.933916
16,8173.9396725,217.19199999915872,81,85,0.33054051156854164,0.5529928369721382,0.9406407299190126,0.9749819305927857,2d gaze,,,,8173.9396725 8173.943348499999 8173.9507815 8173.955443499999 8173.962601499999 8173.967586499999 8173.974306 8173.9783234999995 8173.9837665 8173.988004499999 8173.9926055 8173.9979539999995 8174.0032439999995 8174.006877 8174.0127274999995 8174.017094999999 8174.0223295 8174.026209 8174.0320605 8174.0366564999995 8174.0424969999995 8174.046557 8174.050335 8174.0544875 8174.059491 8174.0627365 8174.0688605 8174.072861 8174.078756 8174.0829605 8174.08861 8174.0922439999995 8174.0959 8174.0996305 8174.103297 8174.107540499999 8174.111695 8174.1170495 8174.1224755 8174.129333999999 8174.134554 8174.1390785 8174.143887 8174.149088499999 8174.1530219999995 8174.156864499999
17,8174.1599289999995,219.23249999963446,85,89,0.32303570055340797,0.5602166028347203,0.6171630732062887,0.9731737063990699,2d gaze,,,,8174.1599289999995 8174.162899999999 8174.167477999999 8174.171784499999 8174.1760975 8174.179851999999 8174.185428 8174.191419 8174.195427999999 8174.2001705 8174.206006 8174.213188 8174.217399499999 8174.2230315 8174.2268675 8174.232404 8174.23698 8174.242005 8174.247831999999 8174.2537605 8174.2581185 8174.263977999999 8174.268180499999 8174.272422 8174.276846499999 8174.2831909999995 8174.288043999999 8174.292797 8174.2974214999995 8174.3027795 8174.307742999999 8174.312856 8174.3170365 8174.3235915 8174.329201 8174.334247 8174.338754 8174.344736499999 8174.3504809999995 8174.35491 8174.359281999999 8174.364610499999 8174.3700995 8174.374550999999 8174.379161499999
18,8174.3849905,160.52700000000186,89,92,0.3217161293565291,0.5526412114107869,1.3886131046336248,0.9747865157467979,2d gaze,,,,8174.3849905 8174.390455999999 8174.3949835 8174.399504999999 8174.405914 8174.411909 8174.4174045 8174.422474999999 8174.427411999999 8174.433122 8174.438093 8174.442659 8174.4494115 8174.455425 8174.460629499999 8174.465421999999 8174.4707425 8174.475635999999 8174.47941 8174.48285 8174.487958 8174.493506499999 8174.497767999999 8174.5016104999995 8174.5065715 8174.5115909999995 8174.515624 8174.519716499999 8174.522873 8174.525911 8174.530269 8174.5347435 8174.538383499999 8174.5418455 8174.5455175
19,8174.589642999999,147.83450000049925,93,97,0.30415027082004004,0.4614184450688557,1.460696166475135,0.9553094401552871,2d gaze,,,,8174.589642999999 8174.593056 8174.597462 8174.601676 8174.605592 8174.6093045 8174.6131915000005 8174.617077 8174.621539 8174.626102 8174.6298025 8174.6353285 8174.63919 8174.643427999999 8174.647988499999 8174.651648499999 8174.6552455 8174.659282 8174.663345999999 8174.6674015 8174.671673 8174.6755665 8174.679889499999 8174.684203499999 8174.688469499999 8174.692223 8174.696170499999 8174.700140499999 8174.703283999999 8174.707606999999 8174.713437999999 8174.7170725 8174.7212445 8174.7253845 8174.729331 8174.733338 8174.7374775
20,8174.7693825,215.67099999992934,97,102,0.30743931009739955,0.5115662808253163,0.935403939295332,0.9795403055688168,2d gaze,,,,8174.7693825 8174.773987999999 8174.777871 8174.7810525 8174.785231 8174.789397 8174.793315999999 8174.797224 8174.8012045 8174.806312499999 8174.8104244999995 8174.8136935 8174.8185885 8174.823216 8174.826269499999 8174.830083999999 8174.834252999999 8174.8380495 8174.8420595 8174.8455035 8174.8498315 8174.8536685 8174.8575495000005 8174.861119499999 8174.866212499999 8174.8705395 8174.8749645 8174.8779085 8174.8819815 8174.885323999999 8174.8901885 8174.8943885 8174.900598 8174.904884 8174.912103 8174.917664 8174.9240515 8174.927883 8174.934627 8174.939386999999 8174.944571999999 8174.9510155 8174.957504 8174.962663 8174.967875 8174.975134 8174.9850535
21,8174.9913725,180.80250000002707,102,105,0.30270249411045475,0.5034950019767418,1.0658677536901187,0.9733464895067988,2d gaze,,,,8174.9913725 8174.998028999999 8175.00477 8175.010302 8175.014808 8175.0208545 8175.026442 8175.030169 8175.0338605 8175.0392495 8175.0442905 8175.048502 8175.0528975 8175.058578 8175.063988 8175.0691975 8175.0737825 8175.0781215 8175.082248499999 8175.0863675 8175.0903155 8175.0956475 8175.103357 8175.108351999999 8175.1151775 8175.123011 8175.128242 8175.134072499999 8175.13969 8175.144472999999 8175.147649 8175.153005 8175.157008 8175.161656 8175.165117 8175.1691439999995 8175.172175
22,8175.193083,180.11849999948026,106,111,0.3431056179566732,0.4526009819556953,1.4589796200474052,0.9664807708367057,2d gaze,,,,8175.193083 8175.197103999999 8175.2011139999995 8175.205545499999 8175.209943999999 8175.2135325 8175.2171065 8175.2212445 8175.225428 8175.22937 8175.233303 8175.2371895 8175.240999 8175.245076499999 8175.2491254999995 8175.2532345 8175.2573025 8175.2612075 8175.265082 8175.2692085 8175.2733235 8175.2772745 8175.2811715 8175.2851775 8175.2891395 8175.2935474999995 8175.2976954999995 8175.301692499999 8175.3053555 8175.3094095 8175.313399 8175.317362 8175.321336499999 8175.325213499999 8175.3290824999995 8175.333210499999 8175.3372819999995 8175.341280999999 8175.345192 8175.34913 8175.3530279999995 8175.3570545 8175.361091 8175.365099999999 8175.3691055 8175.3732015
23,8175.389431,193.66549999995186,111,117,0.30296608552628973,0.42865430792406767,1.4558127384887214,0.9431579532671948,2d gaze,,,,8175.389431 8175.393148499999 8175.397231999999 8175.401287999999 8175.405198999999 8175.4090655 8175.4131185 8175.417192499999 8175.421123 8175.425163 8175.4291985 8175.433077 8175.437266999999 8175.441369 8175.445474499999 8175.4495074999995 8175.453412499999 8175.457232999999 8175.461142499999 8175.4649875 8175.46905 8175.473121499999 8175.477424999999 8175.481707499999 8175.485474499999 8175.489245 8175.493243999999 8175.497237 8175.501308 8175.505379 8175.5092055 8175.513024 8175.5171175 8175.5211975 8175.525240499999 8175.529262999999 8175.5334065 8175.537533999999 8175.5414385 8175.545317 8175.549295999999 8175.5532674999995 8175.557140999999 8175.5610185 8175.5670985 8175.571123 8175.575279 8175.579197499999 8175.5830965
24,8175.587168,218.63799999937328,117,124,0.29789029477958423,0.43505856255312625,0.6661167673020536,0.9490779172290456,2d gaze,,,,8175.587168 8175.591133 8175.5950944999995 8175.599146 8175.603163 8175.607239499999 8175.6112435 8175.615202499999 8175.61916 8175.623013 8175.627052 8175.63127 8175.6353705 8175.639262499999 8175.6432024999995 8175.647370499999 8175.651267499999 8175.657052 8175.6611065 8175.665220499999 8175.669329 8175.673266 8175.677218999999 8175.6811335 8175.685025499999 8175.689068 8175.6931255 8175.697581 8175.701848999999 8175.705663 8175.709318499999 8175.713384 8175.717425999999 8175.721312 8175.725147499999 8175.7291884999995 8175.733184499999 8175.7373295 8175.7416570000005 8175.745522499999 8175.749186499999 8175.753122 8175.757061 8175.761270999999 8175.765701 8175.769646 8175.7733625 8175.7773645 8175.7813635 8175.7852105 8175.7890485 8175.793044 8175.797041 8175.801428499999 8175.805805999999
25,8175.809579,107.844500000283,124,127,0.3140912599062178,0.43421838281501085,0.8903051935641395,0.9572988333446639,2d gaze,,,,8175.809579 8175.813335999999 8175.8171965 8175.8210389999995 8175.825159499999 8175.829285 8175.833434499999 8175.837576 8175.8415294999995 8175.8453445 8175.849253 8175.853043499999 8175.857022499999 8175.8609865 8175.865008499999 8175.8690305 8175.873023 8175.8770405 8175.881135 8175.8853665 8175.8892965 8175.8930629999995 8175.897032 8175.9010055 8175.905146499999 8175.909315999999 8175.9133435 8175.9174235
26,8175.9518474999995,201.1785000004238,128,134,0.3790540694348796,0.5050017317809707,1.0711056593631825,0.9903038132424448,2d gaze,,,,8175.9518474999995 8175.956172 8175.959301499999 8175.9628725 8175.965772 8175.969548499999 8175.9731575 8175.977221499999 8175.981336999999 8175.9852875 8175.9892125 8175.993272 8175.997305 8176.001216 8176.005128 8176.0091905 8176.013309 8176.0172605 8176.0211595 8176.0251634999995 8176.029189999999 8176.035173 8176.039242499999 8176.043122499999 8176.0473095 8176.052919 8176.0566585 8176.059649999999 8176.0636815 8176.067024 8176.0711935 8176.075258999999 8176.079073 8176.083188 8176.087194 8176.091018499999 8176.094985 8176.0990445 8176.1031355 8176.1091885 8176.113176 8176.117141999999 8176.121063999999 8176.12507 8176.1290579999995 8176.133025499999 8176.136997 8176.141012 8176.1450325 8176.149031999999 8176.153026
27,8176.1610265,215.98399999948015,135,141,0.3564517798414737,0.5253288970412026,1.3741804316051087,0.975222999941219,2d gaze,,,,8176.1610265 8176.165397999999 8176.1697564999995 8176.1734455 8176.1771309999995 8176.181054999999 8176.184987999999 8176.189058999999 8176.193120999999 8176.197109499999 8176.201118499999 8176.2050805 8176.2090235 8176.2130215 8176.217043 8176.221024 8176.2249905 8176.2290975 8176.2331994999995 8176.2371035 8176.2410105 8176.245131 8176.249247 8176.2531755 8176.257098 8176.261155 8176.265232 8176.269431999999 8176.2736095 8176.2774045 8176.281174 8176.285147999999 8176.2891055 8176.293089 8176.2970845 8176.301143 8176.305206999999 8176.3091005 8176.312988 8176.3170695 8176.321131 8176.325143 8176.329121999999 8176.3331634999995 8176.3372565 8176.3413304999995 8176.345327499999 8176.3491505 8176.352973999999 8176.356985 8176.360995499999 8176.365011 8176.369035 8176.373023499999 8176.377010499999
28,8176.5231785,217.94749999935448,145,152,0.5334438860427663,0.5223812169708618,0.7773059876944731,0.9992246062538841,2d gaze,,,,8176.5231785 8176.527174 8176.5311409999995 8176.535131499999 8176.5400515 8176.544052499999 8176.547306 8176.5512635 8176.5550875 8176.5591115 8176.563158499999 8176.5673234999995 8176.571346 8176.5771349999995 8176.5810095 8176.5850439999995 8176.589035499999 8176.593021999999 8176.5970345 8176.6011775 8176.605326499999 8176.609237999999 8176.61312 8176.617048 8176.6209794999995 8176.625056 8176.6291595 8176.633228 8176.637256999999 8176.641148999999 8176.6450115 8176.648983499999 8176.652947 8176.6570305 8176.661091 8176.6652595 8176.6693705 8176.673253999999 8176.6770879999995 8176.681031 8176.684995 8176.6890545 8176.6930955 8176.6971135 8176.701121 8176.7051505 8176.709132 8176.713119 8176.7170685 8176.721049 8176.7250415 8176.729042499999 8176.733055999999 8176.737095999999 8176.741125999999
29,8176.7531545,216.34649999941757,152,159,0.547125318196603,0.4996100217575236,1.4021576336991055,0.9987508784640919,2d gaze,,,,8176.7531545 8176.757003499999 8176.761031 8176.7650459999995 8176.7692154999995 8176.773376499999 8176.777277499999 8176.781145499999 8176.785078999999 8176.7889829999995 8176.7930555 8176.797125 8176.8012325 8176.8053765 8176.8093575 8176.813292499999 8176.81716 8176.821011 8176.825053999999 8176.829116999999 8176.8331634999995 8176.83717 8176.841200499999 8176.845208 8176.849103 8176.853021499999 8176.8570525 8176.861048499999 8176.8650535 8176.869043 8176.873143 8176.877227999999 8176.8811625 8176.8850765 8176.889019 8176.892967 8176.8970105 8176.901044 8176.9050505 8176.9090485 8176.9130085 8176.916964999999 8176.921034499999 8176.9251245 8176.929076999999 8176.9330235 8176.937033499999 8176.9411199999995 8176.9451835 8176.949162999999 8176.9530715 8176.957006999999 8176.9610864999995 8176.965119999999 8176.969501
30,8177.035157,145.86699999927077,161,165,0.4790867467718001,0.4551014361750047,1.4226123885754176,1.0,2d gaze,,,,8177.035157 8177.0391635 8177.045244 8177.049295 8177.0531455 8177.0569975 8177.061030999999 8177.0650565 8177.0693725 8177.073641 8177.077359 8177.081029499999 8177.0850075 8177.088997 8177.0931445 8177.0972544999995 8177.101211499999 8177.105160499999 8177.109135999999 8177.1131035 8177.1170895 8177.121074999999 8177.125062499999 8177.1290659999995 8177.1330695 8177.137067 8177.141075 8177.1450975 8177.149148999999 8177.153210999999 8177.15711 8177.160976499999 8177.1650195 8177.1690495 8177.173064 8177.1770595 8177.1810239999995
31,8177.184971499999,188.06750000112515,165,171,0.4746865766643323,0.44543003145734966,0.7665460030458621,0.9899613757928213,2d gaze,,,,8177.184971499999 8177.1890225 8177.193064 8177.197056 8177.201220499999 8177.205281 8177.2091855 8177.21313 8177.217048999999 8177.221036999999 8177.225001999999 8177.229112499999 8177.2331975 8177.237295499999 8177.2413915 8177.2455615 8177.249765 8177.253403999999 8177.2569925 8177.261036 8177.265073499999 8177.26935 8177.273616 8177.2773835 8177.281150499999 8177.2850794999995 8177.288981 8177.293036499999 8177.2970795 8177.3010705 8177.3051305 8177.309115 8177.3130215 8177.3170125 8177.3210364999995 8177.325052 8177.3290234999995 8177.3330485 8177.337057 8177.3410445 8177.345032499999 8177.349066999999 8177.35311 8177.357056999999 8177.360982 8177.365019 8177.369043 8177.373039
32,8177.401006499999,136.12000000011903,172,176,0.5282380790346599,0.5191187136296993,0.8856945085476673,0.9997397810220718,2d gaze,,,,8177.401006499999 8177.405143 8177.40928 8177.4131875 8177.4170834999995 8177.421071 8177.425020999999 8177.4290855 8177.433123 8177.439205499999 8177.443239499999 8177.4472685 8177.4511705 8177.4550635 8177.459052 8177.463097999999 8177.4672415 8177.471191 8177.475113999999 8177.479106999999 8177.483016 8177.487028 8177.491035999999 8177.4951304999995 8177.4991985 8177.503154 8177.507132 8177.5131335 8177.5171095 8177.5211045 8177.525058499999 8177.529084 8177.5331 8177.537126499999
33,8177.589019499999,164.18400000111433,177,182,0.355074996423794,0.5160527085864597,1.1954572904740672,0.982116598941031,2d gaze,,,,8177.589019499999 8177.593059499999 8177.59708 8177.601140999999 8177.605163 8177.6091455 8177.613099 8177.617168499999 8177.621217999999 8177.625151 8177.629108 8177.633086 8177.6370369999995 8177.641051999999 8177.6450575 8177.649031999999 8177.653026999999 8177.657171499999 8177.661286999999 8177.6653195 8177.66935 8177.673205 8177.6770765 8177.681884 8177.6858955 8177.6898815 8177.6930680000005 8177.697056999999 8177.701048499999 8177.705448 8177.7098195 8177.713672 8177.717490999999 8177.7212684999995 8177.7250255 8177.729031499999 8177.7330415 8177.7370625 8177.7410865 8177.745199999999 8177.749298 8177.7532035
34,8177.765092,128.0139999998937,182,186,0.3332437976914004,0.5332206792895597,1.373028774334455,0.9802673558394114,2d gaze,,,,8177.765092 8177.7691235 8177.7731324999995 8177.777206999999 8177.7812785 8177.785169499999 8177.789036 8177.7930344999995 8177.7970055 8177.801073999999 8177.805134 8177.8090995 8177.813106 8177.817126 8177.821091999999 8177.8250625 8177.829035 8177.833055499999 8177.8370775 8177.8410845 8177.8451000000005 8177.8492035 8177.8532865 8177.858077999999 8177.861935999999 8177.8660155 8177.8691545 8177.8732335 8177.877275999999 8177.881450999999 8177.8856025 8177.889361 8177.8931059999995
35,8178.0093645,219.67150000000402,190,196,0.5350414269924547,0.5480734087159866,1.0779480741317276,0.9990929546100753,2d gaze,,,,8178.0093645 8178.013210499999 8178.017051999999 8178.021118999999 8178.025230499999 8178.029164 8178.0330484999995 8178.0370395 8178.0410305000005 8178.045145 8178.049258999999 8178.053137999999 8178.0570185 8178.0610215 8178.065028499999 8178.069046 8178.073057 8178.0771429999995 8178.081223499999 8178.085116 8178.0889865 8178.0930035 8178.097024999999 8178.1010755 8178.1051265 8178.1091774999995 8178.1132025 8178.117378499999 8178.121552999999 8178.1252915 8178.1290094999995 8178.133040999999 8178.137076999999 8178.141272499999 8178.145444 8178.149288 8178.153130999999 8178.1570835 8178.161013 8178.165059 8178.169088 8178.173134 8178.177169 8178.18125 8178.185305999999 8178.189154 8178.1930004999995 8178.1970034999995 8178.201032999999 8178.205121499999 8178.2091795 8178.2131365 8178.217098499999 8178.2210804999995 8178.225059 8178.229036
